location,bath,balcony,price,total_sqft_int,bhk,price_per_sqft
Sarjapur  Road,4.0,1.0,148.0,1984.0,3,7459.677419354839
Sarjapur  Road,2.0,1.0,74.03,1346.0,2,5500.0
Sarjapur  Road,2.0,1.0,58.0,1112.0,2,5215.827338129497
Sarjapur  Road,2.0,1.5843757375501535,75.0,1340.0,2,5597.014925373134
Sarjapur  Road,3.0,2.0,275.0,3500.0,3,7857.142857142857
Sarjapur  Road,2.0,1.0,70.0,1132.0,2,6183.745583038869
Sarjapur  Road,5.0,1.0,195.0,2425.0,4,8041.237113402062
"Sarjapur Road, ",3.0,2.0,115.0,1929.0,3,5961.638154484189
"Sarjapur Road, ",4.0,3.0,173.0,2425.0,4,7134.020618556701
"Sarjapur Road, ",3.0,2.0,97.0,1636.0,3,5929.095354523228
"Sarjapur Road, ",3.0,2.0,139.0,1936.0,3,7179.752066115702
"Sarjapur Road, ",2.0,1.0,76.0,1275.0,2,5960.78431372549
"Sarjapur Road, ",2.0,1.0,64.0,1182.0,2,5414.551607445009
Sarjapura - Attibele Road,2.0,1.0,48.0,1330.0,3,3609.0225563909776
Sarjapura - Attibele Road,2.0,2.0,45.95,1329.0,3,3457.486832204665
Sarjapura - Attibele Road,2.0,1.0,22.8,829.0,2,2750.301568154403
Sarjapura - Attibele Road,3.0,3.0,85.0,2400.0,3,3541.6666666666665
Sarjapura - Attibele Road,2.0,2.0,28.41,1033.0,2,2750.242013552759
Sarjapura - Attibele Road,3.0,3.0,52.0,1676.0,3,3102.6252983293557
Sarjapura - Attibele Road,3.0,2.0,90.0,1800.0,3,5000.0
Sarjapura - Attibele Road,2.0,2.0,37.0,1308.0,2,2828.7461773700306
Sarjapura - Attibele Road,2.0,2.0,31.77,1073.0,2,2960.857409133271
Sarjapura - Attibele Road,2.0,1.0,49.0,1330.0,3,3684.2105263157896
Sarjapura - Attibele Road,2.0,1.0,37.0,1090.0,2,3394.4954128440368
Sarjapura - Attibele Road,2.0,1.0,36.0,1126.0,2,3197.158081705151
Sarjapura - Attibele Road,1.0,1.0,23.65,740.0,1,3195.945945945946
Sarjapura - Attibele Road,3.0,3.0,52.0,1555.0,3,3344.051446945338
Sarvabhouma Nagar,1.0,0.0,24.0,500.0,1,4800.0
Sathya Layout,2.0,2.0,100.0,1504.0,3,6648.936170212766
Sathya Layout,2.0,2.0,102.0,1504.0,3,6781.914893617021
Sathya Sai Layout,4.0,1.5843757375501535,600.0,5500.0,4,10909.09090909091
Sathya Sai Layout,4.0,3.0,360.0,4104.0,4,8771.929824561403
Sathya Sai Layout,4.0,2.0,345.0,4041.0,4,8537.490720118782
Sector 1 HSR Layout,3.0,2.0,155.0,1840.0,3,8423.91304347826
Sector 1 HSR Layout,3.0,2.0,150.0,1533.0,3,9784.735812133073
Sector 1 HSR Layout,3.0,2.0,150.0,1804.0,3,8314.855875831485
Sector 1 HSR Layout,3.0,3.0,83.0,1720.0,3,4825.581395348837
Sector 1 HSR Layout,3.0,2.0,86.0,1684.0,3,5106.88836104513
Sector 2 HSR Layout,2.0,1.0,75.0,1296.0,2,5787.037037037037
Sector 2 HSR Layout,1.0,1.0,60.0,794.0,1,7556.675062972292
Sector 2 HSR Layout,2.0,2.0,65.0,1143.0,2,5686.789151356081
Sector 2 HSR Layout,3.0,1.5843757375501535,110.0,1665.0,3,6606.606606606607
Sector 2 HSR Layout,3.0,1.5843757375501535,80.0,1512.0,3,5291.005291005291
Sector 2 HSR Layout,2.0,2.0,101.0,1332.0,2,7582.582582582582
Sector 2 HSR Layout,3.0,2.0,90.0,1600.0,3,5625.0
Sector 2 HSR Layout,2.0,3.0,66.0,1231.0,2,5361.494719740049
Sector 6 HSR Layout,5.0,2.0,260.0,3000.0,4,8666.666666666666
Sector 6 HSR Layout,3.0,0.0,580.0,3800.0,3,15263.157894736842
Sector 6 HSR Layout,5.0,1.5843757375501535,270.0,3000.0,4,9000.0
Sector 7 HSR Layout,5.0,1.0,275.0,3000.0,4,9166.666666666666
Sector 7 HSR Layout,2.0,2.0,98.86,1163.0,2,8500.42992261393
Sector 7 HSR Layout,3.0,2.0,145.0,1760.0,3,8238.636363636364
Sector 7 HSR Layout,3.0,2.0,300.0,3900.0,3,7692.307692307692
Sector 7 HSR Layout,2.0,1.0,98.86,1163.0,2,8500.42992261393
Sector 7 HSR Layout,2.0,2.0,115.0,1342.0,2,8569.29955290611
Sector 7 HSR Layout,3.0,2.0,160.0,1760.0,3,9090.90909090909
Sector 7 HSR Layout,3.0,2.0,142.0,1760.0,3,8068.181818181818
Sector 7 HSR Layout,2.0,3.0,195.0,2400.0,3,8125.0
Sector 7 HSR Layout,3.0,2.0,185.0,1760.0,3,10511.363636363636
Sector 7 HSR Layout,2.0,2.0,98.77,1162.0,2,8500.0
Seegehalli,2.0,1.0,35.14,901.0,2,3900.110987791343
Seegehalli,1.0,0.0,50.0,800.0,2,6250.0
Seegehalli,2.0,2.0,37.5,1118.0,2,3354.2039355992843
Seegehalli,2.0,0.0,62.0,1200.0,3,5166.666666666667
Seegehalli,2.0,0.0,72.0,1155.0,2,6233.766233766234
Seegehalli,4.0,2.0,82.0,1830.0,3,4480.87431693989
Seegehalli,3.0,1.0,235.0,4000.0,3,5875.0
Seegehalli,2.0,1.0,41.0,1096.0,2,3740.875912408759
Seegehalli,2.0,1.0,27.0,920.0,2,2934.782608695652
Seegehalli,3.0,3.0,68.0,1553.0,3,4378.62202189311
Seegehalli,3.0,3.0,120.0,1639.0,3,7321.537522879805
Seegehalli,4.0,2.0,235.0,3000.0,3,7833.333333333333
Seegehalli,2.0,2.0,45.0,1134.0,2,3968.253968253968
Seegehalli,3.0,3.0,80.0,1683.0,3,4753.416518122401
Seegehalli,2.0,2.0,50.0,1176.0,2,4251.700680272109
Seegehalli,4.0,2.0,240.0,3000.0,3,8000.0
Seetharampalya,3.0,3.0,88.0,1515.0,3,5808.580858085808
Seetharampalya,2.0,1.0,53.0,1166.0,2,4545.454545454545
Seetharampalya,2.0,1.0,55.0,1100.0,2,5000.0
Seetharampalya,3.0,2.0,68.0,1350.0,3,5037.037037037037
Seetharampalya,3.0,3.0,90.0,1500.0,3,6000.0
Seetharampalya,2.0,2.0,73.0,1360.0,3,5367.64705882353
Seshadripuram,2.0,1.0,164.0,1217.0,2,13475.760065735414
Shampura,4.0,2.0,150.0,2650.0,4,5660.377358490566
Shampura,2.0,3.0,53.0,1200.0,2,4416.666666666667
Shampura,1.0,2.0,35.0,700.0,2,5000.0
Shampura,3.0,1.0,70.0,1400.0,3,5000.0
Shampura,3.0,3.0,78.0,1475.0,3,5288.135593220339
Shampura,3.0,3.0,75.0,1700.0,3,4411.764705882353
Shankarapuram,4.0,2.0,350.0,3060.0,4,11437.908496732027
Shankarapuram,2.0,1.0,100.0,925.0,2,10810.81081081081
Shanthala Nagar,2.0,2.0,200.0,1630.0,2,12269.938650306749
Shanthala Nagar,1.0,0.0,230.0,1450.0,2,15862.068965517241
Shanthala Nagar,3.0,2.0,180.0,1600.0,3,11250.0
Shanthala Nagar,4.0,1.5843757375501535,460.0,3290.0,3,13981.76291793313
Shanthi Layout,3.0,0.0,87.0,1280.0,3,6796.875
Shanti Nagar,2.0,1.0,165.0,1602.0,3,10299.625468164793
Shanti Nagar,2.0,1.0,170.0,1602.0,3,10611.735330836455
Shanti Nagar,4.0,1.5843757375501535,240.0,3000.0,4,8000.0
Shanti Nagar,2.0,1.5843757375501535,74.0,1130.0,2,6548.672566371682
Shanti Nagar,2.0,1.0,75.0,1130.0,2,6637.168141592921
Shanti Nagar,3.0,0.0,180.0,2250.0,3,8000.0
Shantiniketan Layout,2.0,1.0,115.0,1500.0,2,7666.666666666667
Shantiniketan Layout,3.0,2.0,108.0,2072.0,3,5212.355212355213
Shantiniketan Layout,2.0,2.0,48.0,925.0,2,5189.189189189189
Shantiniketan Layout,5.0,3.0,142.0,2710.0,4,5239.852398523985
Shettigere,1.0,1.0,35.0,660.0,1,5303.030303030303
Shetty Halli,5.0,3.0,550.0,8000.0,5,6875.0
Shikaripalya,2.0,1.0,43.72,1121.0,2,3900.0892060660126
Shikaripalya,3.0,2.0,56.24,1442.0,3,3900.138696255201
Shikaripalya,2.0,1.0,67.0,1555.0,3,4308.681672025724
Shikaripalya,3.0,2.0,59.75,1532.0,3,3900.1305483028723
Shikaripalya,2.0,1.0,39.98,1025.0,2,3900.4878048780483
Shingapura,2.0,0.0,45.0,1350.0,1,3333.3333333333335
Shingapura,2.0,1.0,60.0,1255.0,3,4780.876494023904
Shivaji Nagar,2.0,2.0,55.0,850.0,2,6470.588235294118
Shivaji Nagar,3.0,3.0,130.0,1554.0,2,8365.508365508365
Shivaji Nagar,2.0,0.0,110.0,2200.0,2,5000.0
Shivaji Nagar,1.0,1.0,306.0,3820.0,1,8010.471204188481
Shivaji Nagar,2.0,1.0,49.5,703.0,2,7041.251778093883
Shivaji Nagar,2.0,1.0,90.0,1460.0,3,6164.3835616438355
Shivaji Nagar,2.0,2.0,60.0,1226.0,3,4893.964110929854
Shree Ananth Nagar Layout,2.0,2.0,59.0,2040.0,2,2892.156862745098
Shree Ananth Nagar Layout,2.0,1.0,45.0,1176.0,3,3826.530612244898
Shree Ananth Nagar Layout,2.0,2.0,38.0,1080.0,2,3518.5185185185187
Siddapura,3.0,2.0,800.0,14000.0,4,5714.285714285715
Siddapura,2.0,1.0,105.0,1275.0,2,8235.29411764706
Siddapura,2.0,2.0,90.0,1150.0,2,7826.086956521739
Siddapura,4.0,2.0,400.0,5480.0,3,7299.270072992701
Sidedahalli,2.0,0.0,27.0,900.0,2,3000.0
Sidedahalli,1.0,1.0,52.3,900.0,1,5811.111111111111
Sidedahalli,2.0,0.0,20.0,750.0,2,2666.6666666666665
Sidedahalli,2.0,0.0,25.0,900.0,2,2777.777777777778
Sidedahalli,1.0,0.0,50.0,1200.0,2,4166.666666666667
Silk Board,3.0,1.0,58.0,1300.0,3,4461.538461538462
Silk Board,2.0,1.0,60.0,1435.0,3,4181.184668989547
Silk Board,3.0,2.0,54.0,1250.0,3,4320.0
Silver Springs Layout,2.0,2.0,50.0,1084.0,2,4612.546125461255
Silver Springs Layout,2.0,3.0,70.0,1550.0,3,4516.129032258064
Singanayakanahalli,2.0,0.0,75.0,1480.0,3,5067.5675675675675
Singapura Village,2.0,1.0,35.0,825.0,2,4242.424242424242
Singapura Village,2.0,1.0,45.0,985.0,2,4568.527918781726
Singapura Village,2.0,0.0,45.0,970.0,2,4639.1752577319585
Singasandra,2.0,1.5843757375501535,55.0,1030.0,2,5339.805825242718
Singasandra,2.0,1.0,52.0,1100.0,2,4727.272727272727
Singasandra,2.0,2.0,65.0,1300.0,2,5000.0
Singasandra,2.0,1.0,40.0,1010.0,2,3960.3960396039606
Singasandra,2.0,3.0,58.0,1375.0,2,4218.181818181818
Singasandra,2.0,1.0,60.0,1120.0,2,5357.142857142857
Singasandra,3.0,2.0,75.0,1510.0,3,4966.887417218543
Singasandra,2.0,2.0,56.0,1179.0,2,4749.787955894826
Singasandra,2.0,2.0,67.0,1416.0,2,4731.6384180790965
Singasandra,2.0,1.0,73.0,1476.0,3,4945.79945799458
Singasandra,2.0,1.0,45.0,1139.7,2,3948.407475651487
Singasandra,2.0,3.0,60.0,1465.0,2,4095.563139931741
Singasandra,3.0,2.0,85.0,1653.0,3,5142.165759225651
Singena Agrahara,3.0,2.0,115.0,1500.0,3,7666.666666666667
Sneha Colony,2.0,1.0,110.0,1050.0,2,10476.190476190477
Somasundara Palya,2.0,2.0,67.0,1255.0,2,5338.645418326693
Somasundara Palya,2.0,2.0,68.0,1448.0,2,4696.132596685083
Somasundara Palya,2.0,3.0,73.0,1178.0,2,6196.9439728353145
Somasundara Palya,2.0,1.0,60.0,1260.0,2,4761.9047619047615
Somasundara Palya,2.0,2.0,48.0,1033.0,2,4646.660212971927
Somasundara Palya,2.0,2.0,70.0,1329.0,2,5267.11813393529
Somasundara Palya,3.0,1.5843757375501535,140.0,2372.0,3,5902.192242833053
Somasundara Palya,2.0,3.0,70.0,1185.0,2,5907.172995780591
Somasundara Palya,3.0,3.0,140.0,2400.0,4,5833.333333333333
Somasundara Palya,3.0,1.5843757375501535,95.0,1650.0,3,5757.575757575758
Somasundara Palya,2.0,3.0,72.0,1186.0,2,6070.826306913997
Sompura,2.0,1.0,33.0,825.0,2,4000.0
Sompura,2.0,3.0,41.0,1020.0,2,4019.607843137255
Sompura,2.0,2.0,39.0,1126.0,2,3463.587921847247
Sompura,2.0,1.0,32.0,825.0,2,3878.787878787879
Sompura,2.0,3.0,45.0,1360.0,3,3308.823529411765
Sompura,2.0,2.0,47.0,1350.0,3,3481.4814814814813
Sompura,3.0,2.0,85.0,2150.0,4,3953.4883720930234
Sonnenahalli,2.0,1.0,43.75,896.0,2,4882.8125
Sonnenahalli,2.0,2.0,43.0,1120.0,2,3839.285714285714
Sonnenahalli,2.0,1.0,44.0,1100.0,2,4000.0
Sonnenahalli,2.0,1.0,50.53,1011.0,2,4998.021760633037
Sonnenahalli,1.0,0.0,30.715,614.5,1,4998.372660699756
Sonnenahalli,3.0,1.0,74.18,1484.0,3,4998.652291105122
Sonnenahalli,3.0,2.0,80.48,1610.0,3,4998.757763975155
Sonnenahalli,2.0,1.0,65.0,1415.0,3,4593.639575971732
Sonnenahalli,2.0,1.0,58.0,1268.0,2,4574.132492113565
Sonnenahalli,2.0,1.0,56.0,1268.0,2,4416.403785488959
Sonnenahalli,1.0,1.0,30.24,605.0,1,4998.347107438017
Sonnenahalli,3.0,1.0,75.0,1484.0,3,5053.908355795148
Soundarya Layout,2.0,2.0,32.0,960.0,2,3333.3333333333335
Sri Balaji Krupa Layout,4.0,0.0,270.0,3200.0,4,8437.5
Sri Sai Layout,2.0,1.5843757375501535,42.4,1195.0,2,3548.1171548117154
Sri Venkateshpura Layout,2.0,1.0,49.5,1050.0,2,4714.285714285715
Srinagar,3.0,2.0,149.0,1080.0,3,13796.296296296296
Srinivas Colony,3.0,2.0,943.0,2750.0,3,34290.90909090909
Srinivasa Nagar,2.0,2.0,78.34,1180.0,3,6638.983050847458
Srinivasa Nagar,2.0,1.0,55.0,900.0,2,6111.111111111111
Srinivasa Nagar,2.0,1.0,45.0,900.0,2,5000.0
Srinivasa Nagar,2.0,2.0,75.6,1200.0,3,6299.999999999999
Srirampura,2.0,3.0,55.0,1230.0,2,4471.544715447155
Srirampura,4.0,1.5843757375501535,130.0,2736.0,4,4751.461988304093
Srirampuram,2.0,1.0,156.0,1485.0,3,10505.050505050505
Srirampuram,2.0,2.0,100.0,1200.0,3,8333.333333333334
St. John's Road,2.0,0.0,60.0,824.0,2,7281.553398058252
St. John's Road,4.0,2.0,630.0,4000.0,4,15750.0
Stage-4 Bommanahalli,2.0,2.0,55.0,1455.0,3,3780.0687285223366
Stage-4 Bommanahalli,3.0,2.0,53.0,1400.0,3,3785.714285714286
Subash Nagar,2.0,0.0,55.0,900.0,2,6111.111111111111
Subramanyapura,2.0,0.0,50.17,929.0,2,5400.4305705059205
Subramanyapura,2.0,2.0,52.0,1200.0,2,4333.333333333333
Subramanyapura,2.0,1.0,58.0,975.0,2,5948.717948717948
Subramanyapura,2.0,2.0,55.0,1277.0,2,4306.969459671104
Subramanyapura,2.0,1.0,58.0,985.0,2,5888.324873096447
Subramanyapura,2.0,1.0,68.0,1245.0,3,5461.847389558233
Subramanyapura,2.0,2.0,73.0,1313.0,2,5559.786747905559
Subramanyapura,2.0,2.0,66.5,1313.0,2,5064.737242955065
Subramanyapura,2.0,2.0,79.0,1255.0,3,6294.820717131474
Subramanyapura,3.0,2.0,72.0,1330.0,3,5413.533834586467
Subramanyapura,2.0,1.0,48.0,929.0,2,5166.846071044133
Subramanyapura,2.0,1.0,55.0,950.0,2,5789.473684210527
Subramanyapura,2.0,1.0,56.0,929.0,2,6027.9870828848225
Subramanyapura,2.0,2.0,76.0,1260.0,3,6031.746031746032
Subramanyapura,2.0,1.0,55.0,960.0,2,5729.166666666667
Subramanyapura,2.0,1.0,73.0,1260.0,3,5793.650793650793
Subramanyapura,3.0,2.0,70.0,1278.0,3,5477.308294209703
Subramanyapura,2.0,2.0,49.0,929.0,2,5274.48869752422
Subramanyapura,2.0,1.0,75.0,1260.0,3,5952.380952380952
Subramanyapura,2.0,1.0,45.0,1000.0,2,4500.0
Subramanyapura,1.0,2.0,51.0,929.0,2,5489.773950484392
Subramanyapura,3.0,2.0,110.0,1880.0,3,5851.063829787234
Suddaguntepalya,3.0,2.0,55.0,1425.0,3,3859.6491228070176
Suddaguntepalya,2.0,2.0,56.0,1400.0,3,4000.0
Sultan Palaya,2.0,1.0,45.0,1100.0,2,4090.909090909091
Sultan Palaya,2.0,2.0,45.0,900.0,2,5000.0
Sultan Palaya,3.0,3.0,80.0,1765.0,3,4532.57790368272
Sultan Palaya,2.0,1.0,65.0,1009.0,2,6442.021803766105
Sultan Palaya,5.0,2.0,325.0,5000.0,4,6500.0
Sultan Palaya,2.0,2.0,49.0,1070.0,2,4579.439252336449
Sunkadakatte,5.0,0.0,80.0,2000.0,4,4000.0
Sunkadakatte,3.0,1.0,68.0,1200.0,3,5666.666666666667
Sunkadakatte,1.0,0.0,24.0,600.0,1,4000.0
Surabhi Layout,3.0,2.0,120.0,1753.0,3,6845.407872219053
Surabhi Layout,3.0,1.0,120.0,1750.0,3,6857.142857142857
Suraksha Nagar,3.0,0.0,70.0,1569.0,3,4461.440407903123
Suraksha Nagar,3.0,2.0,62.0,1559.0,3,3976.9082745349583
Suraksha Nagar,3.0,2.0,63.0,1563.0,3,4030.7101727447216
Syndicate Bank Colony,4.0,3.0,240.0,1500.0,4,16000.0
T Dasarahalli,3.0,2.0,130.0,1200.0,3,10833.333333333334
T.C PALYA,2.0,0.0,75.0,1230.0,2,6097.5609756097565
TC Palaya,3.0,1.0,98.0,1475.0,3,6644.067796610169
TC Palaya,2.0,0.0,60.0,1200.0,2,5000.0
TC Palaya,2.0,1.0,60.0,1240.0,2,4838.709677419355
TC Palaya,2.0,1.0,100.0,1500.0,3,6666.666666666667
TC Palaya,2.0,0.0,65.0,1200.0,2,5416.666666666667
TC Palaya,2.0,0.0,70.0,1200.0,2,5833.333333333333
TC Palaya,2.0,0.0,55.0,900.0,2,6111.111111111111
TC Palaya,3.0,3.0,302.0,4800.0,4,6291.666666666667
TC Palaya,2.0,0.0,64.0,1000.0,2,6400.0
TC Palaya,2.0,0.0,55.0,900.0,2,6111.111111111111
TC Palaya,2.0,0.0,66.0,1200.0,2,5500.0
TC Palaya,2.0,0.0,55.0,900.0,2,6111.111111111111
TC Palaya,2.0,0.0,55.0,900.0,2,6111.111111111111
TC Palaya,2.0,0.0,65.0,1200.0,2,5416.666666666667
TC Palaya,2.0,0.0,75.0,1500.0,2,5000.0
TC Palaya,2.0,0.0,70.0,1000.0,2,7000.0
TC Palaya,2.0,0.0,65.0,1100.0,2,5909.090909090909
TC Palaya,2.0,2.0,80.0,1800.0,2,4444.444444444444
TC Palaya,2.0,1.0,70.0,1200.0,2,5833.333333333333
TC Palaya,1.0,0.0,55.0,1350.0,1,4074.074074074074
TC Palaya,2.0,0.0,55.0,900.0,2,6111.111111111111
TC Palaya,2.0,0.0,55.0,900.0,2,6111.111111111111
TC Palaya,2.0,2.0,64.0,1082.0,2,5914.972273567468
TC Palaya,2.0,2.0,55.0,1152.0,2,4774.305555555556
Tala Cauvery Layout,3.0,3.0,100.0,1580.0,3,6329.113924050633
Tala Cauvery Layout,2.0,3.0,61.0,1030.0,2,5922.330097087379
Tala Cauvery Layout,2.0,3.0,77.0,1340.0,2,5746.268656716418
Talaghattapura,3.0,2.0,131.0,1868.0,3,7012.847965738758
Talaghattapura,3.0,0.0,120.0,2038.5,3,5886.681383370125
Talaghattapura,3.0,2.0,126.0,2106.0,3,5982.9059829059825
Talaghattapura,3.0,1.0,121.0,1868.0,3,6477.516059957174
Talaghattapura,3.0,2.0,126.0,2106.0,3,5982.9059829059825
Talaghattapura,3.0,1.0,135.0,1868.0,3,7226.980728051391
Talaghattapura,3.0,2.0,135.0,1856.0,3,7273.706896551724
Talaghattapura,3.0,1.0,120.0,1868.0,3,6423.982869379015
Talaghattapura,3.0,1.0,115.0,1804.0,3,6374.7228381374725
Talaghattapura,3.0,2.0,135.0,1856.0,3,7273.706896551724
Talaghattapura,3.0,2.0,153.0,2254.0,3,6787.93256433008
Talaghattapura,3.0,3.0,148.0,2106.0,3,7027.540360873694
Talaghattapura,3.0,2.0,135.0,1856.0,3,7273.706896551724
Talaghattapura,3.0,3.0,159.0,2273.0,3,6995.160580730312
Talaghattapura,3.0,3.0,147.0,2099.0,3,7003.334921391139
Talaghattapura,2.0,0.0,50.0,1100.0,2,4545.454545454545
Talaghattapura,2.0,1.0,49.49,1100.0,2,4499.090909090909
Talaghattapura,3.0,2.0,80.0,1575.0,3,5079.3650793650795
Talaghattapura,3.0,2.0,145.0,2273.0,3,6379.234491860977
Talaghattapura,2.0,2.0,62.0,1175.0,2,5276.595744680851
Talaghattapura,3.0,2.0,127.0,1804.0,3,7039.911308203991
Talaghattapura,2.0,1.0,42.48,1062.0,2,4000.0
Talaghattapura,3.0,0.0,122.0,2038.5,3,5984.792739759627
Talaghattapura,3.0,1.0,84.0,1800.0,3,4666.666666666667
Talaghattapura,3.0,3.0,159.0,2265.0,3,7019.867549668874
Talaghattapura,3.0,2.0,134.0,2099.0,3,6383.992377322535
Tasker Town,2.0,1.0,60.0,950.0,2,6315.789473684211
Tasker Town,1.0,1.0,55.0,930.0,2,5913.978494623656
Tata Nagar,3.0,2.0,70.0,1500.0,3,4666.666666666667
Tata Nagar,3.0,2.0,67.0,1504.0,3,4454.787234042553
Tavarekere,3.0,2.0,90.0,2700.0,4,3333.3333333333335
Teachers Colony,4.0,2.0,240.0,3000.0,4,8000.0
Tejaswini Nagar,2.0,2.0,75.0,1425.0,3,5263.1578947368425
Tejaswini Nagar,3.0,1.0,59.0,1550.0,3,3806.451612903226
Tejaswini Nagar,2.0,1.0,54.0,1410.0,3,3829.7872340425533
Tejaswini Nagar,2.0,1.0,54.0,1410.0,3,3829.7872340425533
Tejaswini Nagar,1.0,2.0,28.0,720.0,1,3888.8888888888887
Telecom Layout,1.0,1.0,54.0,1200.0,2,4500.0
Telecom Layout,2.0,1.0,54.0,1200.0,2,4500.0
Thanisandra,2.0,3.0,80.0,1296.0,2,6172.83950617284
Thanisandra,3.0,2.0,145.0,2144.0,3,6763.059701492537
Thanisandra,2.0,2.0,83.0,1296.0,2,6404.320987654321
Thanisandra,3.0,2.0,135.0,2144.0,3,6296.641791044776
Thanisandra,2.0,2.0,70.0,1093.0,2,6404.391582799634
Thanisandra,2.0,1.0,79.0,1265.0,3,6245.059288537549
Thanisandra,3.0,3.0,97.38,1651.0,3,5898.24348879467
Thanisandra,2.0,2.0,85.0,1265.0,2,6719.367588932806
Thanisandra,3.0,1.0,101.0,1564.0,3,6457.800511508952
Thanisandra,3.0,2.0,123.0,1847.0,3,6659.447753113156
Thanisandra,3.0,2.0,114.0,1697.0,3,6717.737183264585
Thanisandra,5.0,0.0,160.0,3500.0,6,4571.428571428572
Thanisandra,3.0,2.0,95.0,1573.0,3,6039.4151303242215
Thanisandra,3.0,3.0,122.0,1917.0,3,6364.110589462703
Thanisandra,1.0,1.0,34.3,693.0,1,4949.494949494949
Thanisandra,2.0,1.0,68.0,1098.0,2,6193.078324225865
Thanisandra,1.0,2.0,50.3,760.0,1,6618.421052631579
Thanisandra,3.0,2.0,112.0,2002.0,3,5594.4055944055945
Thanisandra,3.0,2.0,115.0,1697.0,3,6776.664702416028
Thanisandra,1.0,1.0,62.1,1380.0,1,4500.0
Thanisandra,1.0,1.0,60.84,923.0,1,6591.549295774648
Thanisandra,1.0,1.0,45.69,923.0,1,4950.162513542795
Thanisandra,2.0,2.0,72.0,1296.0,2,5555.555555555556
Thanisandra,3.0,2.0,102.0,1698.0,3,6007.067137809187
Thanisandra,3.0,1.0,93.04,1411.0,3,6593.905031892275
Thanisandra,3.0,2.0,135.0,1996.0,3,6763.527054108216
Thanisandra,3.0,1.0,115.0,1801.0,3,6385.341476957246
Thanisandra,2.0,2.0,82.0,1265.0,2,6482.213438735178
Thanisandra,4.0,2.0,113.0,1917.0,3,5894.627021387585
Thanisandra,1.0,1.0,42.0,662.0,1,6344.410876132931
Thanisandra,3.0,2.0,130.0,1948.0,3,6673.511293634497
Thanisandra,2.0,1.0,74.0,1098.0,2,6739.526411657559
Thanisandra,3.0,1.0,104.0,1564.0,3,6649.616368286445
Thanisandra,3.0,2.0,135.0,2127.0,3,6346.967559943582
Thanisandra,2.0,2.0,75.0,1276.0,2,5877.742946708464
Thanisandra,1.0,1.0,34.3,693.0,1,4949.494949494949
Thanisandra,5.0,2.0,135.0,2259.0,4,5976.095617529881
Thanisandra,2.0,1.0,78.0,1265.0,2,6166.00790513834
Thanisandra,2.0,2.0,55.0,934.0,2,5888.650963597431
Thanisandra,2.0,2.0,68.0,1056.0,2,6439.393939393939
Thanisandra,3.0,1.0,110.0,1595.0,3,6896.551724137931
Thanisandra,3.0,1.0,93.15,1411.0,3,6601.700921332388
Thanisandra,2.0,1.0,68.1,1093.0,2,6230.558096980786
Thanisandra,2.0,2.0,72.0,1093.0,2,6587.374199451052
Thanisandra,3.0,2.0,107.0,1698.0,3,6301.531213191991
Thanisandra,3.0,1.0,105.0,1564.0,3,6713.5549872122765
Thanisandra,2.0,1.0,83.0,1265.0,2,6561.264822134387
Thanisandra,1.0,0.0,35.285,784.0,1,4500.6377551020405
Thanisandra,2.0,1.0,56.0,965.0,2,5803.108808290155
Thanisandra,3.0,1.0,95.0,1546.0,3,6144.890038809832
Thanisandra,1.0,0.0,38.535,777.0,1,4959.459459459459
Thanisandra,3.0,2.0,110.0,1697.0,3,6482.027106658809
Thanisandra,3.0,1.0,88.0,1492.0,3,5898.123324396783
Thanisandra,3.0,2.0,122.0,2072.0,3,5888.030888030888
Thanisandra,3.0,3.0,120.0,1880.0,3,6382.978723404255
Thanisandra,1.0,2.0,50.0,760.0,1,6578.9473684210525
Thanisandra,2.0,1.0,58.0,933.0,1,6216.505894962486
Thanisandra,3.0,2.0,110.0,1917.0,3,5738.132498695879
Thanisandra,4.0,1.0,123.0,1996.0,3,6162.324649298597
Thanisandra,2.0,1.0,77.25,1183.0,2,6530.0084530853765
Thanisandra,3.0,1.0,88.0,1491.0,3,5902.079141515761
Thanisandra,1.0,1.0,29.0,662.0,1,4380.664652567976
Thanisandra,3.0,2.0,100.0,1564.0,3,6393.861892583121
Thanisandra,1.0,0.0,45.0,662.0,1,6797.583081570997
Thanisandra,3.0,2.0,98.0,1573.0,3,6230.1335028607755
Thanisandra,2.0,1.0,83.0,1262.0,3,6576.862123613312
Thanisandra,2.0,2.0,65.0,1056.0,2,6155.30303030303
Thanisandra,3.0,2.0,115.0,1702.0,3,6756.756756756757
Thanisandra,2.0,2.0,75.0,1343.0,2,5584.512285927029
Thanisandra,4.0,2.0,122.0,1935.0,3,6304.909560723514
Thanisandra,2.0,1.0,55.0,933.0,2,5894.962486602358
Thanisandra,2.0,1.0,77.3,1183.0,2,6534.234995773458
Thanisandra,1.0,0.0,38.0,662.0,1,5740.181268882176
Thanisandra,2.0,1.0,72.0,1265.0,2,5691.699604743083
Thanisandra,3.0,1.0,105.0,1595.0,3,6583.0721003134795
Thanisandra,1.0,1.0,27.5,580.0,1,4741.379310344828
Thanisandra,4.0,2.0,139.0,2087.0,3,6660.277910876856
Thanisandra,2.0,1.0,71.0,1098.0,2,6466.302367941712
Thanisandra,3.0,1.0,93.25,1411.0,3,6608.788093550674
Thanisandra,3.0,1.0,112.0,1732.0,3,6466.512702078522
Thanisandra,1.0,1.0,61.0,933.0,1,6538.049303322615
